,product,price,quantity,date,region,products
12656,pink morsel,$5.00,474,2022-01-08,north,pink morsel
12657,pink morsel,$5.00,449,2022-01-08,south,pink morsel
12658,pink morsel,$5.00,414,2022-01-08,east,pink morsel
12659,pink morsel,$5.00,479,2022-01-08,west,pink morsel
12684,pink morsel,$5.00,498,2022-01-09,north,pink morsel
12685,pink morsel,$5.00,421,2022-01-09,south,pink morsel
12686,pink morsel,$5.00,467,2022-01-09,east,pink morsel
12687,pink morsel,$5.00,450,2022-01-09,west,pink morsel
12712,pink morsel,$5.00,448,2022-01-10,north,pink morsel
12713,pink morsel,$5.00,418,2022-01-10,south,pink morsel
12714,pink morsel,$5.00,474,2022-01-10,east,pink morsel
12715,pink morsel,$5.00,463,2022-01-10,west,pink morsel
12740,pink morsel,$5.00,400,2022-01-11,north,pink morsel
12741,pink morsel,$5.00,415,2022-01-11,south,pink morsel
12742,pink morsel,$5.00,461,2022-01-11,east,pink morsel
12743,pink morsel,$5.00,429,2022-01-11,west,pink morsel
12768,pink morsel,$5.00,410,2022-01-12,north,pink morsel
12769,pink morsel,$5.00,452,2022-01-12,south,pink morsel
12770,pink morsel,$5.00,419,2022-01-12,east,pink morsel
12771,pink morsel,$5.00,500,2022-01-12,west,pink morsel
12796,pink morsel,$5.00,452,2022-01-13,north,pink morsel
12797,pink morsel,$5.00,473,2022-01-13,south,pink morsel
12798,pink morsel,$5.00,497,2022-01-13,east,pink morsel
12799,pink morsel,$5.00,436,2022-01-13,west,pink morsel
12824,pink morsel,$5.00,449,2022-01-14,north,pink morsel
12825,pink morsel,$5.00,445,2022-01-14,south,pink morsel
12826,pink morsel,$5.00,416,2022-01-14,east,pink morsel
12827,pink morsel,$5.00,450,2022-01-14,west,pink morsel
12852,pink morsel,$5.00,423,2022-01-15,north,pink morsel
12853,pink morsel,$5.00,429,2022-01-15,south,pink morsel
12854,pink morsel,$5.00,426,2022-01-15,east,pink morsel
12855,pink morsel,$5.00,424,2022-01-15,west,pink morsel
12880,pink morsel,$5.00,463,2022-01-16,north,pink morsel
12881,pink morsel,$5.00,482,2022-01-16,south,pink morsel
12882,pink morsel,$5.00,458,2022-01-16,east,pink morsel
12883,pink morsel,$5.00,430,2022-01-16,west,pink morsel
12908,pink morsel,$5.00,459,2022-01-17,north,pink morsel
12909,pink morsel,$5.00,403,2022-01-17,south,pink morsel
12910,pink morsel,$5.00,414,2022-01-17,east,pink morsel
12911,pink morsel,$5.00,419,2022-01-17,west,pink morsel
12936,pink morsel,$5.00,409,2022-01-18,north,pink morsel
12937,pink morsel,$5.00,425,2022-01-18,south,pink morsel
12938,pink morsel,$5.00,417,2022-01-18,east,pink morsel
12939,pink morsel,$5.00,419,2022-01-18,west,pink morsel
12964,pink morsel,$5.00,459,2022-01-19,north,pink morsel
12965,pink morsel,$5.00,453,2022-01-19,south,pink morsel
12966,pink morsel,$5.00,408,2022-01-19,east,pink morsel
12967,pink morsel,$5.00,440,2022-01-19,west,pink morsel
12992,pink morsel,$5.00,483,2022-01-20,north,pink morsel
12993,pink morsel,$5.00,487,2022-01-20,south,pink morsel
12994,pink morsel,$5.00,432,2022-01-20,east,pink morsel
12995,pink morsel,$5.00,442,2022-01-20,west,pink morsel
13020,pink morsel,$5.00,459,2022-01-21,north,pink morsel
13021,pink morsel,$5.00,481,2022-01-21,south,pink morsel
13022,pink morsel,$5.00,476,2022-01-21,east,pink morsel
13023,pink morsel,$5.00,472,2022-01-21,west,pink morsel
13048,pink morsel,$5.00,416,2022-01-22,north,pink morsel
13049,pink morsel,$5.00,444,2022-01-22,south,pink morsel
13050,pink morsel,$5.00,499,2022-01-22,east,pink morsel
13051,pink morsel,$5.00,500,2022-01-22,west,pink morsel
13076,pink morsel,$5.00,434,2022-01-23,north,pink morsel
13077,pink morsel,$5.00,427,2022-01-23,south,pink morsel
13078,pink morsel,$5.00,441,2022-01-23,east,pink morsel
13079,pink morsel,$5.00,489,2022-01-23,west,pink morsel
13104,pink morsel,$5.00,439,2022-01-24,north,pink morsel
13105,pink morsel,$5.00,475,2022-01-24,south,pink morsel
13106,pink morsel,$5.00,474,2022-01-24,east,pink morsel
13107,pink morsel,$5.00,482,2022-01-24,west,pink morsel
13132,pink morsel,$5.00,494,2022-01-25,north,pink morsel
13133,pink morsel,$5.00,474,2022-01-25,south,pink morsel
13134,pink morsel,$5.00,422,2022-01-25,east,pink morsel
13135,pink morsel,$5.00,496,2022-01-25,west,pink morsel
13160,pink morsel,$5.00,417,2022-01-26,north,pink morsel
13161,pink morsel,$5.00,464,2022-01-26,south,pink morsel
13162,pink morsel,$5.00,415,2022-01-26,east,pink morsel
13163,pink morsel,$5.00,497,2022-01-26,west,pink morsel
13188,pink morsel,$5.00,433,2022-01-27,north,pink morsel
13189,pink morsel,$5.00,480,2022-01-27,south,pink morsel
13190,pink morsel,$5.00,411,2022-01-27,east,pink morsel
13191,pink morsel,$5.00,487,2022-01-27,west,pink morsel
13216,pink morsel,$5.00,476,2022-01-28,north,pink morsel
13217,pink morsel,$5.00,482,2022-01-28,south,pink morsel
13218,pink morsel,$5.00,448,2022-01-28,east,pink morsel
13219,pink morsel,$5.00,490,2022-01-28,west,pink morsel
13244,pink morsel,$5.00,438,2022-01-29,north,pink morsel
13245,pink morsel,$5.00,469,2022-01-29,south,pink morsel
13246,pink morsel,$5.00,458,2022-01-29,east,pink morsel
13247,pink morsel,$5.00,476,2022-01-29,west,pink morsel
13272,pink morsel,$5.00,429,2022-01-30,north,pink morsel
13273,pink morsel,$5.00,430,2022-01-30,south,pink morsel
13274,pink morsel,$5.00,500,2022-01-30,east,pink morsel
13275,pink morsel,$5.00,461,2022-01-30,west,pink morsel
13300,pink morsel,$5.00,409,2022-01-31,north,pink morsel
13301,pink morsel,$5.00,475,2022-01-31,south,pink morsel
13302,pink morsel,$5.00,408,2022-01-31,east,pink morsel
13303,pink morsel,$5.00,411,2022-01-31,west,pink morsel
13328,pink morsel,$5.00,481,2022-02-01,north,pink morsel
13329,pink morsel,$5.00,462,2022-02-01,south,pink morsel
13330,pink morsel,$5.00,481,2022-02-01,east,pink morsel
13331,pink morsel,$5.00,484,2022-02-01,west,pink morsel
13356,pink morsel,$5.00,432,2022-02-02,north,pink morsel
13357,pink morsel,$5.00,497,2022-02-02,south,pink morsel
13358,pink morsel,$5.00,475,2022-02-02,east,pink morsel
13359,pink morsel,$5.00,487,2022-02-02,west,pink morsel
13384,pink morsel,$5.00,425,2022-02-03,north,pink morsel
13385,pink morsel,$5.00,437,2022-02-03,south,pink morsel
13386,pink morsel,$5.00,418,2022-02-03,east,pink morsel
13387,pink morsel,$5.00,423,2022-02-03,west,pink morsel
13412,pink morsel,$5.00,407,2022-02-04,north,pink morsel
13413,pink morsel,$5.00,443,2022-02-04,south,pink morsel
13414,pink morsel,$5.00,402,2022-02-04,east,pink morsel
13415,pink morsel,$5.00,438,2022-02-04,west,pink morsel
13440,pink morsel,$5.00,414,2022-02-05,north,pink morsel
13441,pink morsel,$5.00,400,2022-02-05,south,pink morsel
13442,pink morsel,$5.00,426,2022-02-05,east,pink morsel
13443,pink morsel,$5.00,447,2022-02-05,west,pink morsel
13468,pink morsel,$5.00,450,2022-02-06,north,pink morsel
13469,pink morsel,$5.00,473,2022-02-06,south,pink morsel
13470,pink morsel,$5.00,404,2022-02-06,east,pink morsel
13471,pink morsel,$5.00,443,2022-02-06,west,pink morsel
13496,pink morsel,$5.00,458,2022-02-07,north,pink morsel
13497,pink morsel,$5.00,429,2022-02-07,south,pink morsel
13498,pink morsel,$5.00,451,2022-02-07,east,pink morsel
13499,pink morsel,$5.00,453,2022-02-07,west,pink morsel
13524,pink morsel,$5.00,475,2022-02-08,north,pink morsel
13525,pink morsel,$5.00,472,2022-02-08,south,pink morsel
13526,pink morsel,$5.00,486,2022-02-08,east,pink morsel
13527,pink morsel,$5.00,466,2022-02-08,west,pink morsel
13552,pink morsel,$5.00,458,2022-02-09,north,pink morsel
13553,pink morsel,$5.00,487,2022-02-09,south,pink morsel
13554,pink morsel,$5.00,445,2022-02-09,east,pink morsel
13555,pink morsel,$5.00,451,2022-02-09,west,pink morsel
13580,pink morsel,$5.00,455,2022-02-10,north,pink morsel
13581,pink morsel,$5.00,462,2022-02-10,south,pink morsel
13582,pink morsel,$5.00,414,2022-02-10,east,pink morsel
13583,pink morsel,$5.00,489,2022-02-10,west,pink morsel
13608,pink morsel,$5.00,481,2022-02-11,north,pink morsel
13609,pink morsel,$5.00,406,2022-02-11,south,pink morsel
13610,pink morsel,$5.00,494,2022-02-11,east,pink morsel
13611,pink morsel,$5.00,453,2022-02-11,west,pink morsel
13636,pink morsel,$5.00,449,2022-02-12,north,pink morsel
13637,pink morsel,$5.00,498,2022-02-12,south,pink morsel
13638,pink morsel,$5.00,422,2022-02-12,east,pink morsel
13639,pink morsel,$5.00,417,2022-02-12,west,pink morsel
13664,pink morsel,$5.00,485,2022-02-13,north,pink morsel
13665,pink morsel,$5.00,449,2022-02-13,south,pink morsel
13666,pink morsel,$5.00,500,2022-02-13,east,pink morsel
13667,pink morsel,$5.00,478,2022-02-13,west,pink morsel
13692,pink morsel,$5.00,407,2022-02-14,north,pink morsel
13693,pink morsel,$5.00,493,2022-02-14,south,pink morsel
13694,pink morsel,$5.00,500,2022-02-14,east,pink morsel
13695,pink morsel,$5.00,423,2022-02-14,west,pink morsel
